route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
20,2021_09_13-SA20-Saturday-01,988540,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988541,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988542,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988543,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988544,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988545,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988546,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988547,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988548,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988549,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988550,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988551,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988552,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988553,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988554,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988555,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988556,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988557,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988558,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988559,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988560,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988561,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988562,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988563,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988564,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988565,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988566,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988567,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988568,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988569,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988570,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988571,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988572,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988573,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988574,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988575,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988576,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988577,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988578,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988579,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988580,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988581,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988582,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988583,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988584,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988585,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988586,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988587,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988588,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988589,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988590,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988591,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988592,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988593,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988594,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988595,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988596,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988597,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988598,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988599,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988600,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988601,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988602,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988603,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988604,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988605,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988606,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988607,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988608,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988609,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988610,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988611,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988612,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988613,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988614,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988615,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988616,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988617,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988618,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988619,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988620,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988621,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988622,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988623,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988624,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988625,Oakland Airport,1,,988106_shp,,1,1
20,2021_09_13-SA20-Saturday-01,988626,Oakland Airport,1,,988106_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938100,Richmond,0,,964511_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938129,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938099,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938154,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938102,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938128,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938103,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938131,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938104,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938132,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938105,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938133,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938106,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938134,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938107,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938135,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938108,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938136,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938109,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938137,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938110,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938138,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938111,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938139,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938112,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938140,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938113,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938141,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938114,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938142,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938115,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938143,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938116,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938144,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938117,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938145,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938118,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938146,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938119,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938147,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938120,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938148,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938122,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938149,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938123,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938150,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938124,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938151,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938121,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938152,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938125,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938153,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938126,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938155,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938127,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938156,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVS-Sunday-01,938101,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,938130,Berryessa/North San Jose,1,,964593_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938041,San Francisco Int'l Airport + Millbrae,1,,938041_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938070,Antioch,0,,964654_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938066,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938098,Antioch via SFO,0,,965969_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938071,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938069,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938073,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938042,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938074,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938044,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938075,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938045,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938076,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938046,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938077,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938047,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938078,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938048,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938079,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938049,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938080,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938050,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938081,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938051,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938082,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938052,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938083,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938053,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938084,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938054,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938085,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938055,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938086,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938056,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938087,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938057,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938088,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938058,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938089,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938059,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938090,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938060,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938091,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938061,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938092,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938062,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938093,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938063,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938094,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938064,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938095,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938065,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938096,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938067,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938097,Antioch via SFO,0,,965969_shp,,1,1
2,2021_09_13-SU-MVS-Sunday-01,938072,Antioch via SFO,0,,965969_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938068,San Francisco Int'l Airport + Millbrae,1,,964632_shp,,1,1
1,2021_09_13-SU-MVS-Sunday-01,938043,San Francisco International Airport,1,,964624_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938186,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938188,Dublin/Pleasanton,0,,964259_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,963312,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938181,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938189,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938157,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938190,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938158,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938191,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938159,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938192,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938160,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938193,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938161,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938194,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938162,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938195,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938163,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938196,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938164,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938197,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938165,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938198,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938166,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938199,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938167,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938200,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938168,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938201,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938169,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938202,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938170,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938203,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938171,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938204,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938172,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938205,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938173,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938206,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938174,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938207,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938175,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938208,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938176,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938209,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938177,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938210,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938178,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938211,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938179,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938212,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938180,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938213,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938182,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938214,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938183,Daly City,1,,964352_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,963313,Daly City,1,,964352_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938215,Dublin/Pleasanton,0,,964259_shp,,1,1
11,2021_09_13-SU-MVS-Sunday-01,938185,Bay Fair,1,,964327_shp,,1,1
12,2021_09_13-SU-MVS-Sunday-01,938216,Dublin/Pleasanton,0,,964254_shp,,1,1
4,2021_09_13-SU-MVS-Sunday-01,963152,Berryessa/North San Jose,1,,964395_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-03,983681,Richmond,0,,964511_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-03,983651,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-03,983680,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-03,983676,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-03,983683,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-03,983650,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-03,983684,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-03,983653,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-03,983685,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-03,983654,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-03,983686,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-03,983655,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-03,983687,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-03,983656,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-03,983688,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-03,983657,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-03,983689,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-03,983658,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-03,983690,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-03,983659,Berryessa/North San Jose,1,,964593_shp,,1,1
3,2021_09_13-SU-MVSs-Sunday-03,983691,Richmond,0,,964518_shp,,1,1
4,2021_09_13-SU-MVSs-Sunday-03,983660,Berryessa/North San Jose,1,,964593_shp,,1,1
